5,8.12683254025615e-14,2.03105809876447e-14,1.9981996e-05
5,4.55342343850723e+158,1.13799164755431e+158,0.0001703289825
10,3.87245790989255e-13,6.09317460317993e-14,4.75331915909091e-05
10,NaN,NaN,0.000340639759166667
15,7.38964445190504e-13,7.74283679308983e-14,8.00799540384615e-05
15,NaN,NaN,0.0004826829825
20,1.2656009573675e-10,1.46101141693763e-11,0.000114832350277778
20,NaN,NaN,0.0006272869825
25,9.59534673938833e-11,1.56242888384731e-11,0.000160531075357143
25,NaN,NaN,0.0008504954825
30,3.02455838152582e-10,3.30975136314009e-11,0.0002146469805
30,NaN,NaN,0.0010966456525
35,4.18189927131607e-11,4.31733780638442e-12,0.0003103266475
35,NaN,NaN,0.0012546456525
40,1.04272146472795e-12,1.20939373984044e-13,0.000358986759166667
40,NaN,NaN,0.0013598116525
45,1.73043801510175e-11,1.93632318509889e-12,0.0004189730925
45,NaN,NaN,0.0014768126525
50,2.69198441316121e-10,2.75349930139727e-11,0.0005346824825
50,NaN,NaN,0.0016474786525
55,3.48001627514805e-10,3.57661646420805e-11,0.0006043284825
55,NaN,NaN,0.0018667696525
60,1.6744761133225e-09,1.69539792346287e-10,0.0007103494825
60,NaN,NaN,0.0020031876525
65,5.44251310685695e-11,6.11723254645243e-12,0.0008026199825
65,NaN,NaN,0.0021924376525
70,2.10262918187709e-10,2.52136485116217e-11,0.0008998074825
70,NaN,NaN,0.0024068126525
75,2.82511791738216e-11,3.20231593337026e-12,0.0010098536525
75,NaN,NaN,0.0027214786525
80,5.73542990878195e-10,6.8173191140011e-11,0.0011888536525
80,NaN,NaN,0.0028125616525
85,8.79063541958658e-08,8.81175972580542e-09,0.0013515626525
85,NaN,NaN,0.0030899376525
90,3.20532489439529e-11,3.25216403865123e-12,0.0015233956525
90,NaN,NaN,0.0032339366525
95,1.87515780680769e-10,1.91314237730754e-11,0.0017021866525
95,NaN,NaN,0.0035259376525
100,1.18603793453076e-10,1.37059779690214e-11,0.0019215206525
100,NaN,NaN,0.0037915196525
5,4.44089209850063e-16,9.82558547581843e-17,2.02742089444444e-05
5,4.44089209850063e-16,9.82558547581843e-17,0.000152060789642857
10,8.88178419700125e-16,1.01890445314275e-16,4.48596144047619e-05
10,8.88178419700125e-16,1.01890445314275e-16,0.0003030243975
15,1.77635683940025e-15,2.7467487089847e-16,7.94453386538461e-05
15,8.88178419700125e-16,1.37337435449235e-16,0.000465320425833333
20,4.44089209850063e-15,4.60183817042327e-16,0.000115614683611111
20,8.88178419700125e-16,9.20367634084654e-17,0.0006267869825
25,3.5527136788005e-15,4.02419291439353e-16,0.000165228535833333
25,4.44089209850063e-16,5.03024114299192e-17,0.0007952869825
30,7.99360577730113e-15,9.33450517156953e-16,0.0002192553805
30,8.88178419700125e-16,1.0371672412855e-16,0.0009853126525
35,7.105427357601e-15,8.48204143814993e-16,0.0002766078975
35,8.88178419700125e-16,1.06025517976874e-16,0.0011715616525
40,5.32907051820075e-15,6.82526883874953e-16,0.0003532230925
40,8.88178419700125e-16,1.13754480645825e-16,0.0013586866525
45,5.32907051820075e-15,6.57255846173346e-16,0.000421000759166667
45,3.5527136788005e-15,4.38170564115564e-16,0.0014801036525
50,7.99360577730113e-15,1.02676646672628e-15,0.0005680784825
50,2.66453525910038e-15,3.4225548890876e-16,0.0016471036525
55,5.32907051820075e-15,5.36875418991619e-16,0.0005981619825
55,2.66453525910038e-15,2.6843770949581e-16,0.0018324786525
60,7.105427357601e-15,8.13788862637228e-16,0.0006833704825
60,2.66453525910038e-15,3.05170823488961e-16,0.0020208536525
65,5.32907051820075e-15,5.98904799496091e-16,0.0007744119825
65,2.66453525910038e-15,2.99452399748045e-16,0.0022041036525
70,4.44089209850063e-15,5.58072825289771e-16,0.0008945574825
70,3.5527136788005e-15,4.46458260231817e-16,0.0024888536525
75,8.88178419700125e-15,9.33885749624972e-16,0.0010494786525
75,6.21724893790088e-15,6.5372002473748e-16,0.0026196036525
80,8.88178419700125e-15,9.55930525559545e-16,0.0011571876525
80,1.24344978758018e-14,1.33830273578336e-15,0.0028294786525
85,7.105427357601e-15,7.4856531676465e-16,0.0013314786525
85,4.44089209850063e-15,4.67853322977906e-16,0.0030132706525
90,9.76996261670138e-15,1.00319117532727e-15,0.0015331036525
90,5.32907051820075e-15,5.47195186542147e-16,0.0032538116525
95,8.88178419700125e-15,9.03180146594459e-16,0.0016959786525
95,8.88178419700125e-15,9.03180146594459e-16,0.0035998116525
100,6.21724893790088e-15,7.32896513924959e-16,0.0019051036525
100,3.5527136788005e-15,4.18798007957119e-16,0.0037976036525
5,9.76996261670138e-14,1.13325467847748e-14,2.22788311666667e-05
5,1.77635683940025e-15,2.06046305177724e-16,0.000403235535833333
10,2.37143638059933e-12,3.53546053125767e-13,4.49171382142857e-05
10,7.105427357601e-15,1.05931401685623e-15,0.0003049098975
15,1.63202784619898e-14,2.86841929844319e-15,8.12556741666667e-05
15,5.32907051820075e-15,9.36626709695736e-16,0.0004942034825
20,4.49418280368263e-12,5.0143861538438e-13,0.000116877605
20,1.33226762955019e-15,1.48647810884698e-16,0.0006370369825
25,6.78923584018776e-12,1.05487123424688e-12,0.0001693885805
25,3.99680288865056e-15,6.2099954920342e-16,0.0007973909825
30,1.47707401865205e-11,1.4865885009875e-12,0.0002186219805
30,2.47024622979097e-15,2.48615817043902e-16,0.0009823079825
35,4.75486316986462e-12,7.40053898431254e-13,0.0002748058975
35,1.11022302462516e-15,1.72796744753725e-16,0.0011751036525
40,2.43252418208328e-10,2.53576865573521e-11,0.000357111759166667
40,1.06581410364015e-14,1.11105082397848e-15,0.0014141866525
45,1.49966039586502e-09,1.50238764158062e-10,0.000507514759166667
45,3.04201108747293e-14,3.04754321443181e-15,0.0018870206525
50,1.13637654841625e-09,1.56457684243772e-10,0.0005285994825
50,1.77635683940025e-15,2.44570937221899e-16,0.0018285196525
55,2.55049315001088e-11,3.19356244680381e-12,0.0006405994825
55,4.44089209850063e-15,5.56059765775841e-16,0.0020220196525
60,1.22157661763822e-09,1.76507725499189e-10,0.0007375164825
60,9.54791801177635e-15,1.3795952437021e-15,0.0022188956525
65,4.88156404188089e-08,5.7925234820296e-09,0.0008468914825
65,4.9960036108132e-15,5.92831887150447e-16,0.0021990616525
70,1.40150557825791e-10,2.03103469186511e-11,0.0009015994825
70,7.54951656745106e-15,1.09406129331023e-15,0.0024623536525
75,2.32991137494309e-09,2.37107126594703e-10,0.0010192286525
75,1.90958360235527e-14,1.94331804126188e-15,0.0026608946525
80,2.2742316918567e-09,2.70530277911053e-10,0.0012749786525
80,9.76996261670138e-15,1.16218180906581e-15,0.0028596446525
85,4.99517760488288e-10,5.8119941962797e-11,0.0013680616525
85,1.06581410364015e-14,1.2400971245976e-15,0.0030840616525
90,1.38925937420709e-09,1.549875754501e-10,0.0015338126525
90,1.33226762955019e-14,1.48629502588374e-15,0.0032741036525
95,2.06109351807982e-10,2.24259444873551e-11,0.0016981866525
95,6.21724893790088e-15,6.76474300279826e-16,0.0036236036525
100,9.48977801895623e-09,1.04324272244876e-09,0.0019336446525
100,9.76996261670138e-15,1.07404434309321e-15,0.0037931446525
5,1.4210854715202e-14,2.64038038295943e-16,1.93518416304348e-05
5,2.64591414420088e+225,4.9161151396963e+223,0.000147441789642857
10,2.8705926524708e-12,4.82206628494709e-14,4.33816461363636e-05
10,4.16020622023997e+133,6.98837925881939e+131,0.0003020141475
15,8.35376212648953e-12,1.10005488597142e-13,7.87914925e-05
15,3.55176266991763e+236,4.67709496594881e+234,0.000458431425833333
20,1.96336280566811e-11,2.31712305893007e-13,0.000115749016944444
20,1.72325216635075e+207,2.03374909592614e+205,0.0006253289825
25,2.39008812741304e-11,2.6355885022458e-13,0.000158360535833333
25,NaN,NaN,0.0008055994825
30,3.38289396495384e-11,3.89722851253544e-13,0.0002104135805
30,NaN,NaN,0.0009898079825
35,2.84694490204629e-11,3.27268175158492e-13,0.0002747641475
35,NaN,NaN,0.0012245616525
40,3.0894842240059e-11,4.72746805167355e-13,0.000340792425833333
40,NaN,NaN,0.0013615616525
45,5.12807574182261e-11,5.5127727732342e-13,0.000416431425833333
45,NaN,NaN,0.0014360196525
50,3.50279805161335e-10,4.11528400711723e-12,0.0005163699825
50,NaN,NaN,0.0016883536525
55,9.96927340679576e-09,1.12472937149197e-10,0.0005987454825
55,NaN,NaN,0.0018361456525
60,5.47338618872573e-10,6.5968801670657e-12,0.0006617454825
60,NaN,NaN,0.0020402696525
65,4.68838043943265e-08,5.19583343394358e-10,0.0007595784825
65,NaN,NaN,0.0021998536525
70,3.79598574795637e-10,3.99508605203543e-12,0.0008948946525
70,NaN,NaN,0.0024429786525
75,1.6019434667669e-08,2.68434388427526e-10,0.0010151866525
75,NaN,NaN,0.0026297696525
80,8.49752268550219e-10,1.14170661887573e-11,0.0011789786525
80,NaN,NaN,0.0029288956525
85,9.0854124223938e-10,9.19754762059429e-12,0.0013417286525
85,NaN,NaN,0.0030573946525
90,2.76001657084635e-08,3.43408792113096e-10,0.0015278946525
90,NaN,NaN,0.0032935196525
95,1.11488285270411e-08,1.23149206312769e-10,0.0017223126525
95,NaN,NaN,0.0036834786525
100,1.21392247365293e-08,1.30291057022416e-10,0.0019058956525
100,NaN,NaN,0.0038312286525
5,9.76996261670138e-15,2.57916726759332e-16,1.94941838636364e-05
5,3.5527136788005e-15,9.3787900639757e-17,0.000151822646785714
10,6.66133814775094e-15,1.48698786229686e-16,4.3048544673913e-05
10,1.77635683940025e-15,3.96530096612496e-17,0.0002924098975
15,2.1316282072803e-14,3.70462675988715e-16,7.63106463461538e-05
15,7.105427357601e-15,1.23487558662905e-16,0.000463820425833333
20,1.4210854715202e-14,1.61349672997815e-16,0.000114749016944444
20,1.31391573177098e-08,1.49181648758358e-10,0.0006346829825
25,3.5527136788005e-14,6.3253307045468e-16,0.0001577869325
25,2.1600499167107e-11,3.84580106836445e-13,0.0008088914825
30,4.2632564145606e-14,6.00930711145489e-16,0.0002205219805
30,7.57122853300984e-09,1.06720856175749e-10,0.0009843914825
35,8.5265128291212e-14,9.30136841265302e-16,0.0002745243975
35,1.12738263169376e-07,1.22983468266133e-09,0.0011916866525
40,8.5265128291212e-14,9.12014641190088e-16,0.000349445425833333
40,7.05901385344987e-07,7.55047710093397e-09,0.0013719786525
45,9.9475983006414e-14,1.30594192371104e-15,0.000387028425833333
45,7.07370544539287e-06,9.28651139494245e-08,0.0015000196525
50,1.35003119794419e-13,1.53430823424193e-15,0.000470236759166667
50,7.91054338407093e-05,8.99031953483035e-07,0.0016700616525
55,1.4210854715202e-13,1.49954682061445e-15,0.0005687244825
55,0.000144949180548082,1.52952153264243e-06,0.0018564366525
60,4.2632564145606e-14,5.41190352337673e-16,0.0006531824825
60,2.47976184688525e-05,3.14788287902609e-07,0.0020671866525
65,8.5265128291212e-14,9.09955407402554e-16,0.0007602454825
65,3.43429907303516e-05,3.66510796943e-07,0.0022137286525
70,4.2632564145606e-14,4.45011169979203e-16,0.0009090196525
70,9.26628462805112e-05,9.67241883365427e-07,0.0025110196525
75,5.6843418860808e-14,7.31499494564435e-16,0.0010133536525
75,8.67424958030938e-05,1.11626100450776e-06,0.0026125206525
80,7.105427357601e-14,8.11507224045075e-16,0.0011584786525
80,0.000403253608141085,4.60553883192776e-06,0.0029265196525
85,9.9475983006414e-14,1.13678733344044e-15,0.0013352286525
85,0.000248690074606372,2.84196967168099e-06,0.0031049366525
90,9.9475983006414e-14,1.01724827593331e-15,0.0015168536525
90,0.000641604701002052,6.5610940068113e-06,0.0033401456525
95,8.5265128291212e-14,8.88603325722224e-16,0.0017505206525
95,0.00167084788032668,1.74129918407363e-05,0.0036192286525
100,9.2370555648813e-14,1.14885570802684e-15,0.0019773126525
100,0.000504880647883788,6.27943623505778e-06,0.0039365196525
5,1.77635683940025e-15,1.3337383260846e-16,1.94809029166667e-05
5,1.77635683940025e-15,1.3337383260846e-16,0.000152364361071429
10,7.7715611723761e-16,5.87647906467026e-17,4.29233279545455e-05
10,1.77635683940025e-15,1.34319521478177e-16,0.0002942223975
15,7.105427357601e-15,3.61152821274162e-16,7.67722617307692e-05
15,1.77635683940025e-15,9.02882053185405e-17,0.000475792425833333
20,3.5527136788005e-15,1.98794335808693e-16,0.000113221239166667
20,1.77635683940025e-15,9.93971679043466e-17,0.0006257664825
25,1.06581410364015e-14,5.60966526525143e-16,0.000155185789642857
25,3.5527136788005e-15,1.86988842175048e-16,0.0008391829825
30,8.88178419700125e-15,4.4469066826638e-16,0.0002092635805
30,1.77635683940025e-15,8.89381336532759e-17,0.0010039949825
35,1.06581410364015e-14,6.3700670577541e-16,0.0002773786475
35,1.77635683940025e-15,1.06167784295902e-16,0.0012033536525
40,2.48689957516035e-14,1.3871308188247e-15,0.000366250759166667
40,1.77635683940025e-15,9.90807727731929e-17,0.0014376866525
45,8.88178419700125e-15,6.20071329235962e-16,0.0004120980925
45,5.32907051820075e-15,3.72042797541577e-16,0.0015676456525
50,5.32907051820075e-15,3.54897414916301e-16,0.0005034534825
50,3.5527136788005e-15,2.36598276610867e-16,0.0016840206525
55,1.4210854715202e-14,8.73469438867928e-16,0.0005878494825
55,3.5527136788005e-15,2.18367359716982e-16,0.0018882706525
60,1.4210854715202e-14,7.69330627946793e-16,0.0006527659825
60,3.5527136788005e-15,1.92332656986698e-16,0.0020695206525
65,2.66453525910038e-14,1.36284459468639e-15,0.0007704329825
65,1.06581410364015e-14,5.45137837874557e-16,0.0022856036525
70,1.06581410364015e-14,5.33524434114073e-16,0.0008888536525
70,5.32907051820075e-15,2.66762217057036e-16,0.0024127286525
75,1.24344978758018e-14,6.86212615931842e-16,0.0010229366525
75,7.105427357601e-15,3.92121494818195e-16,0.0026492286525
80,3.19744231092045e-14,1.61529566491413e-15,0.0011606866525
80,7.105427357601e-15,3.58954592203139e-16,0.0028446036525
85,2.1316282072803e-14,1.26058919378349e-15,0.0013327696525
85,1.06581410364015e-14,6.30294596891744e-16,0.0030981036525
90,1.24344978758018e-14,7.85381229016545e-16,0.0015434786525
90,7.105427357601e-15,4.4878927372374e-16,0.0033570206525
95,2.8421709430404e-14,1.62418549388963e-15,0.0016879786525
95,1.06581410364015e-14,6.09069560208612e-16,0.0034368116525
100,2.66453525910038e-14,1.60773817109263e-15,0.0019740616525
100,5.32907051820075e-15,3.21547634218526e-16,0.0038476866525
